==76== NVPROF is profiling process 76, command: python /gnns/pyGAT/test.py --pkl_file gat.pkl
==76== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==76== Profiling application: python /gnns/pyGAT/test.py --pkl_file gat.pkl
==76== Profiling result:
==76== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Quadro GV100 (0)","_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE4_clEvEUllE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_",18,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Quadro GV100 (0)","_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE4_clEvEUllE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_",18,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"Quadro GV100 (0)","_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE4_clEvEUllE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_",18,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Quadro GV100 (0)","_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_10elu_kernelERNS_14TensorIteratorEN3c106ScalarES5_S5_ENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_",9,"dram_read_transactions","Device Memory Read Transactions",944,2852,1984
"Quadro GV100 (0)","_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_10elu_kernelERNS_14TensorIteratorEN3c106ScalarES5_S5_ENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_",9,"dram_write_transactions","Device Memory Write Transactions",34,1140,226
"Quadro GV100 (0)","_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_10elu_kernelERNS_14TensorIteratorEN3c106ScalarES5_S5_ENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_",9,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Quadro GV100 (0)","_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_10elu_kernelERNS_14TensorIteratorEN3c106ScalarES5_S5_ENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_",9,"flop_count_sp","Floating Point Operations(Single Precision)",135004,158224,147952
"Quadro GV100 (0)","_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_10elu_kernelERNS_14TensorIteratorEN3c106ScalarES5_S5_ENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_",9,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Quadro GV100 (0)","volta_sgemm_128x32_tt",63,"dram_read_transactions","Device Memory Read Transactions",1823532,2097522,2066411
"Quadro GV100 (0)","volta_sgemm_128x32_tt",63,"dram_write_transactions","Device Memory Write Transactions",189133,665376,250465
"Quadro GV100 (0)","volta_sgemm_128x32_tt",63,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Quadro GV100 (0)","volta_sgemm_128x32_tt",63,"flop_count_sp","Floating Point Operations(Single Precision)",1100402688,1107296256,1106311460
"Quadro GV100 (0)","volta_sgemm_128x32_tt",63,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Quadro GV100 (0)","compute_cuda_kernel(long*, long*, long*, long)",9,"dram_read_transactions","Device Memory Read Transactions",1112,1456,1356
"Quadro GV100 (0)","compute_cuda_kernel(long*, long*, long*, long)",9,"dram_write_transactions","Device Memory Write Transactions",1811363,2098425,1852085
"Quadro GV100 (0)","compute_cuda_kernel(long*, long*, long*, long)",9,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Quadro GV100 (0)","compute_cuda_kernel(long*, long*, long*, long)",9,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"Quadro GV100 (0)","compute_cuda_kernel(long*, long*, long*, long)",9,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Quadro GV100 (0)","volta_sgemm_32x32_sliced1x4_nn",18,"dram_read_transactions","Device Memory Read Transactions",22204,939328,694761
"Quadro GV100 (0)","volta_sgemm_32x32_sliced1x4_nn",18,"dram_write_transactions","Device Memory Write Transactions",5019,286157,91618
"Quadro GV100 (0)","volta_sgemm_32x32_sliced1x4_nn",18,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Quadro GV100 (0)","volta_sgemm_32x32_sliced1x4_nn",18,"flop_count_sp","Floating Point Operations(Single Precision)",11750400,476544000,351689955
"Quadro GV100 (0)","volta_sgemm_32x32_sliced1x4_nn",18,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Quadro GV100 (0)","void _GLOBAL__N__54_tmpxft_00002acb_00000000_13_SoftMax_compute_80_cpp1_ii_a3310042::softmax_warp_forward<float, float, float, int=3, bool=1>(float*, float const *, int, int, int)",1,"dram_read_transactions","Device Memory Read Transactions",695,695,695
"Quadro GV100 (0)","void _GLOBAL__N__54_tmpxft_00002acb_00000000_13_SoftMax_compute_80_cpp1_ii_a3310042::softmax_warp_forward<float, float, float, int=3, bool=1>(float*, float const *, int, int, int)",1,"dram_write_transactions","Device Memory Write Transactions",1950,1950,1950
"Quadro GV100 (0)","void _GLOBAL__N__54_tmpxft_00002acb_00000000_13_SoftMax_compute_80_cpp1_ii_a3310042::softmax_warp_forward<float, float, float, int=3, bool=1>(float*, float const *, int, int, int)",1,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Quadro GV100 (0)","void _GLOBAL__N__54_tmpxft_00002acb_00000000_13_SoftMax_compute_80_cpp1_ii_a3310042::softmax_warp_forward<float, float, float, int=3, bool=1>(float*, float const *, int, int, int)",1,"flop_count_sp","Floating Point Operations(Single Precision)",865244,865244,865244
"Quadro GV100 (0)","void _GLOBAL__N__54_tmpxft_00002acb_00000000_13_SoftMax_compute_80_cpp1_ii_a3310042::softmax_warp_forward<float, float, float, int=3, bool=1>(float*, float const *, int, int, int)",1,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Quadro GV100 (0)","void cub::DeviceScanInitKernel<cub::ScanTileState<long, bool=1>>(long, int)",9,"dram_read_transactions","Device Memory Read Transactions",41,57,49
"Quadro GV100 (0)","void cub::DeviceScanInitKernel<cub::ScanTileState<long, bool=1>>(long, int)",9,"dram_write_transactions","Device Memory Write Transactions",8,96,22
"Quadro GV100 (0)","void cub::DeviceScanInitKernel<cub::ScanTileState<long, bool=1>>(long, int)",9,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Quadro GV100 (0)","void cub::DeviceScanInitKernel<cub::ScanTileState<long, bool=1>>(long, int)",9,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"Quadro GV100 (0)","void cub::DeviceScanInitKernel<cub::ScanTileState<long, bool=1>>(long, int)",9,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Quadro GV100 (0)","void at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=2>(float*, at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrInputTensorMetadata<at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=2>, unsigned int, int=128>, at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::OutputTensorSizeStride<at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrInputTensorMetadata, unsigned int=4>, int, at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrInputTensorMetadata)",10,"dram_read_transactions","Device Memory Read Transactions",16008,14667032,13018311
"Quadro GV100 (0)","void at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=2>(float*, at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrInputTensorMetadata<at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=2>, unsigned int, int=128>, at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::OutputTensorSizeStride<at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrInputTensorMetadata, unsigned int=4>, int, at::native::_GLOBAL__N__52_tmpxft_00002ab4_00000000_13_Shape_compute_80_cpp1_ii_cedd8df2::CatArrInputTensorMetadata)",10,"dram_write_transactions","Device Memory Write Transactions",20914,18754703,13608060
